Wall time,Step,Value
1615309922.0709646,2982588,274.9461669921875
1615309947.6071324,2991177,547.2236938476562
1615309972.0889897,2999401,887.4393920898438
1615309987.6172593,3004549,989.3685302734375
1615309996.1693742,3007449,724.97119140625
1615310006.0334742,3010754,1081.07275390625
1615310068.7097561,3031023,988.9680786132812
1615310076.5497103,3033671,1027.9478759765625
1615310077.8801658,3034122,970.91845703125
1615310101.0156882,3041895,778.3070678710938
1615310108.5281222,3044405,829.7525024414062
1615310119.1607475,3047970,937.5753173828125
1615310146.7541862,3057280,570.1026000976562
1615310154.5444872,3059907,575.8109741210938
1615310164.6787534,3063280,234.7582244873047
1615310188.9019332,3071407,604.0238647460938
1615310191.8983653,3072399,449.2532958984375
1615310216.5500715,3080646,740.0148315429688
1615310236.1679187,3087182,572.2584838867188
1615310252.7673438,3092733,137.0155792236328
1615310257.9010518,3094458,705.9352416992188
1615310267.6755838,3097744,670.197265625
1615310280.9511113,3102205,422.4020690917969
1615310283.1365652,3102930,633.0629272460938
1615310324.9903083,3116944,350.94866943359375
1615310326.196646,3117350,943.4533081054688
1615310335.0470538,3120301,805.5509643554688
1615310337.123536,3121003,599.3040161132812
1615310371.8174405,3132613,743.9221801757812
1615310372.9128995,3132984,876.1559448242188
1615310373.5266736,3133194,689.5571899414062
1615310374.1400998,3133401,698.0115966796875
1615310397.281778,3141218,973.3888549804688
1615310402.6065743,3143001,785.2122802734375
1615310404.3196645,3143583,753.3858032226562
1615310429.3476002,3151971,654.3121948242188
1615310431.557716,3152718,714.41015625
1615310434.7922373,3153811,734.5138549804688
1615310436.9839766,3154554,97.70661926269531
1615310456.1773875,3160999,728.0564575195312
1615310489.3174207,3172156,644.2075805664062
1615310512.9917305,3180176,695.271484375
1615310516.3914077,3181315,829.5491943359375
1615310523.0777135,3183566,827.8944702148438
1615310527.335326,3185005,793.17529296875
1615310540.550648,3189436,604.4099731445312
1615310560.875629,3196289,805.5670166015625
1615310567.9913301,3198650,863.60205078125
1615310601.6507,3209946,-244.58128356933594
1615310618.634894,3215625,832.1886596679688
1615310619.109707,3215787,760.9659423828125
1615310622.9762964,3217087,149.70193481445312
1615310627.721358,3218686,749.503173828125
1615310655.5521407,3228014,930.9342041015625
1615310656.3764076,3228285,888.983642578125
1615310657.6983423,3228715,835.777099609375
1615310683.416791,3237379,895.4395141601562
1615310692.296779,3240300,854.2476196289062
1615310724.5408843,3251148,822.6904296875
1615310744.0712636,3257705,839.8404541015625
1615310778.4782743,3269210,961.4586181640625
1615310783.8542063,3271016,899.9630737304688
1615310799.2554946,3276145,908.344970703125
1615310811.0423594,3280091,267.9033203125
1615310813.185869,3280797,892.0038452148438
1615310827.1853683,3285443,867.7384033203125
1615310854.9781766,3294750,868.1058959960938
1615310860.3007638,3296530,774.9149169921875
1615310889.177226,3306199,808.1868286132812
1615310937.0317142,3322233,995.4197998046875
1615310937.990759,3322552,1038.253173828125
1615310966.9349647,3332222,945.7882080078125
1615311009.605265,3346519,372.6961975097656
1615311097.6111522,3376043,900.4859008789062
1615311105.9433599,3378829,849.9147338867188
1615311122.2271435,3384314,841.1160278320312
1615311141.148365,3390656,682.1153564453125
1615311150.1161191,3393675,349.4621887207031
1615311155.0429394,3395350,549.31494140625
1615311167.9359076,3399698,598.4232177734375
1615311172.3629103,3401197,-647.6905517578125
1615311175.0662265,3402109,572.6942749023438
1615311214.9218388,3415488,74.76724243164062
1615311217.5617042,3416385,882.2005615234375
1615311254.145659,3428599,101.36547088623047
1615311261.3467546,3431002,962.9376220703125
1615311279.4809527,3437101,76.63726806640625
1615311308.9393725,3447025,469.0931396484375
1615311313.4193983,3448537,687.8960571289062
1615311325.1608663,3452507,752.0204467773438
1615311377.3688092,3470059,864.2034912109375
1615311391.9335847,3474928,656.931640625
1615311392.7782695,3475215,146.0645294189453
1615311395.7649913,3476213,833.8462524414062
1615311409.480698,3480786,267.169189453125
1615311437.8534298,3490262,766.8606567382812
1615311442.483995,3491825,804.8155517578125
1615311459.5254695,3497555,484.5043029785156
1615311471.1757178,3501472,613.0049438476562
1615311539.9270797,3524574,851.5964965820312
1615311552.969696,3528934,849.7440795898438
1615311564.469206,3532797,863.8855590820312
1615311580.3087115,3538075,866.4867553710938
1615311582.3376863,3538736,805.8771362304688
1615311591.04484,3541666,880.8838500976562
1615311606.9158192,3546950,336.4758605957031
1615311628.6786938,3554234,875.5563354492188
1615311704.196343,3579492,876.2262573242188
1615311717.4380517,3583957,921.7767944335938
1615311766.74735,3600451,758.3546752929688
1615311771.874002,3602181,907.69189453125
1615311773.2434654,3602633,940.4999389648438
1615311825.60366,3620273,974.2484741210938
1615311850.7158754,3628696,901.196533203125
1615311883.8707716,3639851,848.9423217773438
1615311906.9659982,3647590,928.520751953125
1615311918.7394946,3651551,990.29248046875
1615311918.9107878,3651609,996.2052612304688
1615311932.4712994,3656184,914.3253784179688
1615311958.168218,3664799,259.0185852050781
1615311976.206089,3670808,1008.5275268554688
1615311990.4931579,3675575,999.1343383789062
1615312011.02857,3682415,-79.64889526367188
1615312029.685736,3688631,1046.0028076171875
1615312041.9957738,3692767,1082.5693359375
1615312050.743648,3695705,925.3062744140625
1615312098.474539,3711666,1069.5916748046875
1615312100.1424704,3712227,600.0530395507812
1615312127.7623928,3721493,1013.9935302734375
1615312161.6865156,3732799,885.1998291015625
1615312177.6518373,3738159,951.8588256835938
1615312179.361953,3738720,879.78076171875
1615312188.0520644,3741639,946.3134765625
1615312218.7440193,3751885,878.9816284179688
1615312226.4181762,3754453,-189.76734924316406
1615312240.0595157,3759067,13.246068954467773
1615312252.5774984,3763270,895.682861328125
1615312257.8464043,3765038,1043.121337890625
1615312265.6184168,3767630,887.2925415039062
1615312277.506061,3771603,984.5067138671875
1615312283.8546782,3773737,118.81401824951172
1615312293.9717898,3777104,609.5383911132812
1615312325.714183,3787744,818.3823852539062
1615312347.9199462,3795138,634.8994750976562
1615312388.2064855,3808621,942.8583374023438
1615312426.2768674,3821434,775.1602783203125
1615312444.488066,3827543,786.4134521484375
1615312467.3689206,3835156,885.0897827148438
1615312493.1757386,3843798,-328.1734619140625
1615312498.0205019,3845408,772.3385620117188
1615312504.8978128,3847716,825.9865112304688
1615312567.6012394,3868691,846.0199584960938
1615312572.7105713,3870393,643.0641479492188
1615312578.7780106,3872438,932.2272338867188
1615312698.6483574,3912727,569.0556640625
1615312698.8128219,3912783,751.0315551757812
1615312701.4198923,3913670,685.6436767578125
1615312717.1143992,3918955,865.0394287109375
1615312725.380129,3921727,745.0975952148438
1615312738.7874556,3926236,848.7423706054688
1615312751.1890152,3930367,697.4751586914062
1615312804.120537,3948181,750.283447265625
1615312813.2364392,3951247,652.8787231445312
1615312842.1105154,3960944,855.7730712890625
1615312842.2753687,3960999,868.9990234375
1615312844.4304678,3961706,799.7174682617188
1615312866.2137594,3969006,741.46875
1615312873.6673653,3971501,667.27880859375
1615312886.2269225,3975659,791.6820068359375
1615312889.6125655,3976800,884.394775390625
1615312919.803379,3986957,594.371826171875
1615312929.1675055,3990060,677.3790283203125
1615312941.8414948,3994304,838.3728637695312
1615312961.012917,4000672,872.2889404296875
1615313048.9481936,4030143,498.1715087890625
1615313049.6018305,4030365,481.1736145019531
1615313054.443158,4032007,507.5786437988281
1615313060.3553498,4034007,679.4345092773438
1615313068.8706605,4036883,500.57891845703125
1615313080.7993605,4040884,937.9664306640625
1615313121.787744,4054613,248.8887481689453
1615313134.050835,4058734,656.6832885742188
1615313176.5241654,4073021,650.8018798828125
1615313182.943794,4075188,691.3705444335938
1615313201.0331347,4081246,708.5369873046875
1615313220.1023462,4087716,880.815185546875
1615313224.2070663,4089078,690.1500244140625
1615313242.3619153,4095182,868.9429931640625
1615313267.276002,4103541,956.0734252929688
1615313276.819033,4106744,990.1068725585938
1615313285.3678665,4109602,1004.3211669921875
1615313289.030374,4110828,1002.7233276367188
1615313294.335933,4112541,1051.516845703125
1615313298.3199012,4113869,500.3945617675781
1615313324.8293424,4122779,-1177.4775390625
1615313336.7933474,4126811,946.1405639648438
1615313340.1280906,4127940,-1015.070556640625
1615313340.45563,4128051,860.0969848632812
1615313356.764215,4133446,923.9054565429688
1615313357.245376,4133610,543.0699462890625
1615313363.7399025,4135786,979.8810424804688
1615313381.3987973,4141714,656.05126953125
1615313407.8127067,4150548,933.7344360351562
1615313432.8593383,4158915,1060.1568603515625
1615313445.4988558,4163163,1009.4174194335938
1615313455.6406486,4166552,1047.2635498046875
1615313485.4103754,4176541,1084.0975341796875
1615313507.3446717,4183861,684.1629028320312
1615313575.1837015,4206543,1084.8675537109375
1615313582.2561681,4208879,1026.5462646484375
1615313583.078445,4209154,978.72509765625
1615313590.9724317,4211820,962.273681640625
1615313601.1914887,4215251,975.6649169921875
1615313604.8905804,4216497,1075.96337890625
1615313618.7825377,4221182,1105.094482421875
1615313646.1786711,4230245,750.8541870117188
1615313647.413903,4230635,780.2620849609375
1615313760.2325478,4267228,940.1444091796875
1615313766.2648897,4269243,1034.7164306640625
1615313805.9870923,4282480,994.8200073242188
1615313811.2245913,4284229,960.8381958007812
1615313861.3003187,4300994,1084.990478515625
1615313864.395746,4302006,1068.950927734375
1615313877.6065514,4306425,-138.6674041748047
1615313887.348514,4309674,899.990966796875
1615313898.0259058,4313294,1059.608154296875
1615313936.1220617,4326070,917.5947875976562
1615313936.461951,4326184,843.0604248046875
1615313957.1675177,4333116,920.496826171875
1615313963.8445399,4335367,198.00015258789062
1615313981.6495905,4341351,677.7244873046875
1615314016.4736927,4352999,1049.1588134765625
1615314024.8120182,4355788,786.3358764648438
1615314048.0697737,4363563,957.0463256835938
1615314055.7658699,4366148,954.6220703125
1615314060.9697232,4367895,948.6442260742188
1615314075.0354884,4372579,607.107421875
1615314093.2611196,4378695,1016.0149536132812
1615314094.4318726,4379089,1142.5633544921875
1615314096.2273886,4379695,1122.5257568359375
1615314120.6725488,4387881,784.84130859375
1615314140.6763458,4394557,445.3522644042969
1615314159.8927956,4401001,858.974609375
1615314181.1301818,4408124,1018.5945434570312
1615314192.4530888,4411902,989.776611328125
1615314210.1685739,4417892,789.2026977539062
1615314234.5770109,4426146,181.54847717285156
1615314249.651797,4431201,618.44482421875
1615314279.8351114,4441350,922.5075073242188
1615314286.3860693,4443559,798.9528198242188
1615314298.270144,4447570,942.948486328125
1615314307.8184848,4450732,827.2724609375
1615314391.256711,4478671,833.1190185546875
1615314402.5236375,4482477,1019.031982421875
1615314415.6375175,4486834,1090.411865234375
1615314418.0299637,4487631,984.3421020507812
1615314424.4071743,4489759,974.4092407226562
1615314429.8072457,4491567,932.888671875
1615314480.2102387,4508385,861.2371215820312
1615314491.285959,4512063,820.0317993164062
1615314498.8380997,4514612,-739.3082275390625
1615314529.378112,4524786,1068.1119384765625
1615314533.354466,4526112,1012.1551513671875
1615314546.3168573,4530427,944.1436157226562
1615314566.007465,4537069,1124.0615234375
1615314570.2291284,4538478,829.9413452148438
1615314592.6013799,4545973,1075.4278564453125
1615314593.7991502,4546378,1079.4788818359375
1615314597.787082,4547709,994.1380615234375
1615314603.4128416,4549588,946.7311401367188
1615314604.115352,4549816,993.459716796875
1615314615.1194146,4553458,1098.04931640625
1615314626.2778442,4557171,1090.2015380859375
1615314657.472417,4567633,1055.9801025390625
1615314663.9621518,4569799,946.5025634765625
1615314666.6745045,4570694,973.387939453125
1615314690.0305989,4578539,1091.98095703125
1615314694.2902055,4579970,1082.9188232421875
1615314699.6365528,4581779,1034.339111328125
1615314731.1509936,4592298,610.5457153320312
1615314737.6125023,4594481,687.4179077148438
1615314750.566414,4598816,429.42828369140625
1615314758.2788692,4601405,983.2431640625
1615314761.2958114,4602411,970.2987670898438
1615314778.58178,4608137,972.8897705078125
1615314821.5990813,4622542,1085.029296875
1615314840.063367,4628688,1035.18603515625
1615314845.9121888,4630626,1053.1988525390625
1615314915.6857579,4653966,925.7459716796875
1615314936.5300398,4660984,1023.8409423828125
1615314963.7096658,4670121,432.3334045410156
1615314992.7149658,4679858,993.8527221679688
1615315001.881846,4682924,965.1080932617188
1615315008.1159208,4685009,521.4630126953125
1615315027.8018885,4691596,926.8583984375
1615315034.5752056,4693860,1038.1895751953125
1615315042.1532838,4696405,1056.1160888671875
1615315047.6919096,4698273,1082.6025390625
1615315057.700531,4701640,1039.4271240234375
1615315060.6774135,4702638,1086.7281494140625
1615315072.9430707,4706736,1034.587890625
1615315097.5724802,4714978,1154.1298828125
1615315105.975933,4717811,1057.0029296875
1615315129.0949683,4725516,983.7047729492188
1615315169.4021955,4739051,1014.1585083007812
1615315209.8665578,4752634,1037.202880859375
1615315235.9712005,4761402,966.4595947265625
1615315243.8499672,4764059,1141.42626953125
1615315275.8624218,4774747,1093.5810546875
1615315281.1434884,4776528,898.4616088867188
1615315282.4619248,4776973,1102.1419677734375
1615315312.9102812,4787207,1036.4990234375
1615315315.3186216,4788025,1049.8743896484375
1615315326.0418124,4791610,764.4773559570312
1615315346.5087686,4798448,1027.830078125
1615315360.1430013,4803013,831.3840942382812
1615315369.0321941,4805974,1030.17529296875
1615315381.5195835,4810137,1089.2471923828125
1615315414.6757758,4821263,1119.602294921875
1615315417.2478848,4822115,655.2449340820312
1615315419.8517282,4822980,945.253662109375
1615315425.8331125,4824987,639.0390625
1615315438.7145555,4829300,891.4594116210938
1615315451.1693647,4833405,1111.1151123046875
1615315463.9769251,4837669,1154.2528076171875
1615315494.839951,4847993,956.7666625976562
1615315499.9677541,4849726,1099.5078125
1615315505.5606048,4851581,1161.2376708984375
1615315516.4972363,4855224,1163.2880859375
1615315523.126019,4857440,1165.8560791015625
1615315525.0023842,4858070,1146.536865234375
1615315535.7222512,4861661,1166.521240234375
1615315575.3618877,4874937,1174.5765380859375
1615315580.4201055,4876633,1072.406982421875
1615315591.8270812,4880437,1214.224609375
1615315653.7214162,4901090,250.07009887695312
1615315685.1610951,4911542,1046.2283935546875
1615315686.283957,4911918,804.2865600585938
1615315708.566306,4919300,-1019.5413818359375
1615315710.430581,4919927,462.6624450683594
1615315717.5121288,4922295,571.3456420898438
1615315721.099448,4923493,375.87274169921875
1615315727.7215645,4925730,420.33709716796875
1615315740.9180505,4930159,805.9622802734375
1615315805.2195847,4951612,942.1287841796875
1615315814.568603,4954725,860.5379638671875
1615315832.4359052,4960695,931.9262084960938
1615315843.2894802,4964329,985.2203979492188
1615315850.6351266,4966789,954.328369140625
1615315876.5268264,4975380,1092.4180908203125
1615315878.5510435,4976056,862.309814453125
1615315922.230063,4990632,1020.0078125
1615315927.4261785,4992389,925.101318359375
1615315929.5225837,4993091,1038.3837890625
1615315969.514029,5006426,999.7102661132812
1615315980.8245864,5010166,1066.028564453125
1615316019.2515256,5022947,1135.2801513671875
1615316034.0339904,5027895,1127.004150390625
1615316041.8443148,5030482,1051.62744140625
1615316059.3684547,5036300,1002.7459716796875
1615316098.867765,5049436,1124.98828125
1615316116.0717103,5055142,1140.460693359375
1615316130.360747,5059925,1096.824951171875
1615316133.0875258,5060841,1095.2059326171875
1615316197.724275,5082274,914.7071533203125
1615316200.60914,5083234,1182.13525390625
1615316219.1799815,5089436,-586.5094604492188
1615316222.3974683,5090482,1212.14208984375
1615316235.865364,5094953,1052.9119873046875
1615316245.3112633,5098113,1195.9019775390625
1615316246.4108891,5098455,966.4723510742188
1615316280.1398463,5109730,1089.6795654296875
1615316293.8202374,5114268,1103.1600341796875
1615316315.336391,5121460,536.5776977539062
1615316393.424747,5147599,798.1974487304688
1615316419.181672,5156142,1073.02783203125
1615316422.5367577,5157279,1051.140380859375
1615316456.72247,5168735,911.6734619140625
1615316473.27195,5174240,1060.9127197265625
1615316481.046077,5176831,1026.0318603515625
1615316485.8303978,5178443,1018.0179443359375
1615316510.6311166,5186750,1018.9091796875
1615316513.9327579,5187853,989.3158569335938
1615316514.4205906,5188017,1014.2269287109375
1615316524.418591,5191381,1057.53857421875
1615316528.184387,5192640,1030.6270751953125
1615316528.673142,5192805,1016.88623046875
1615316561.764127,5203841,1023.1229858398438
1615316573.865194,5207894,955.1453247070312
1615316588.1957188,5212693,1032.364013671875
1615316592.5588276,5214153,1056.3507080078125
1615316613.2643378,5221111,1116.5908203125
1615316623.9173415,5224667,1110.512939453125
1615316694.1771815,5248097,1121.7412109375
1615316704.2176669,5251418,955.29833984375
1615316704.558056,5251532,1091.220458984375
1615316709.784718,5253284,1093.9449462890625
1615316721.2651794,5257127,1069.183349609375
1615316758.5778399,5269615,1083.70361328125
1615316773.9881139,5274734,-197.53477478027344
1615316812.8635533,5287751,1008.2243041992188
1615316846.0618522,5298792,946.1441040039062
1615316883.2096953,5311210,1221.9339599609375
1615316909.3721578,5319954,1082.658203125
1615316961.6156106,5337422,769.9193115234375
1615316968.582808,5339764,832.4635620117188
1615316987.4074037,5346110,1078.2252197265625
1615316993.6516583,5348200,992.1112060546875
1615317026.3313282,5359106,780.822021484375
1615317044.238536,5365101,1098.599853515625
1615317066.5256748,5372582,985.8988647460938
1615317071.1280081,5374105,1040.6953125
1615317091.3669922,5380938,1039.25634765625
1615317113.463954,5388377,794.7380981445312
1615317122.5748024,5391412,1070.5111083984375
1615317128.6677973,5393465,803.0289306640625
1615317140.456109,5397425,929.741455078125
1615317146.782404,5399530,1067.7166748046875
1615317205.359341,5419076,1112.2562255859375
1615317220.9127388,5424244,1162.1322021484375
1615317224.9281905,5425577,1155.2154541015625
1615317235.173696,5429031,1085.0042724609375
1615317251.0681038,5434347,1083.70458984375
1615317280.1516669,5444106,941.1593017578125
1615317293.803656,5448662,1107.7054443359375
1615317307.618909,5453256,62.033935546875
1615317314.436537,5455550,1125.4532470703125
1615317319.4007778,5457218,941.0531616210938
1615317330.3539202,5460878,828.248291015625
1615317335.7689655,5462696,1057.255615234375
1615317400.5455885,5484468,-78.09305572509766
1615317423.4708552,5492139,1111.7052001953125
1615317434.864509,5495940,1034.8380126953125
1615317446.1205904,5499723,1028.9482421875
1615317466.1554835,5506437,1163.7127685546875
1615317474.158428,5509125,1069.704345703125
1615317484.3106318,5512501,964.9815673828125
1615317496.6196232,5516591,903.4550170898438
1615317506.0826368,5519752,1067.735595703125
1615317520.9900997,5524756,1065.7886962890625
1615317530.117222,5527801,-406.5637512207031
1615317543.3295577,5532207,831.1404418945312
1615317562.0246086,5538448,1047.0625
1615317563.7628105,5539024,967.4258422851562
1615317587.3044326,5546911,960.7907104492188
1615317599.6638384,5551036,1025.052001953125
1615317632.3806329,5561911,979.4387817382812
1615317643.2349772,5565560,697.9144287109375
1615317650.381912,5567954,853.8260498046875
1615317652.8556898,5568784,572.3253173828125
1615317662.9300532,5572144,950.1439819335938
1615317685.773408,5579812,391.94793701171875
1615317720.8602726,5591657,806.3312377929688
1615317731.9275463,5595299,929.6123657226562
1615317768.3984966,5607511,856.0521850585938
1615317809.4453049,5621213,599.1587524414062
1615317812.9685235,5622379,965.9774780273438
1615317827.465781,5627251,986.0527954101562
1615317827.800669,5627365,935.342529296875
1615317872.316084,5642250,878.5613403320312
1615317887.4655669,5647319,384.4086608886719
1615317938.5582182,5664419,1002.6150512695312
1615317945.2216153,5666664,978.3103637695312
1615317972.908731,5675925,-4.176060676574707
1615317985.784472,5680235,884.6445922851562
1615317989.6024349,5681520,878.1525268554688
1615318016.9545975,5690740,925.91943359375
1615318035.5084374,5696935,1028.6578369140625
1615318040.9726036,5698790,949.39013671875
1615318045.7107327,5700372,1067.30419921875
1615318047.1918392,5700875,1108.2298583984375
1615318059.370267,5704960,1141.1051025390625
1615318069.615517,5708398,1026.22509765625
1615318071.633098,5709087,959.4396362304688
1615318085.786037,5713832,1059.5338134765625
1615318099.1214554,5718285,1075.864013671875
1615318116.028637,5723975,895.0059814453125
1615318119.4080927,5725125,894.6890869140625
1615318129.2825184,5728447,827.9400634765625
1615318132.119707,5729402,637.07763671875
1615318141.430844,5732550,1007.1423950195312
1615318143.3424492,5733192,922.1698608398438
1615318167.9048038,5741442,279.3630065917969
1615318175.1496658,5743863,377.35888671875
1615318213.7815845,5756806,1025.5311279296875
1615318217.270131,5757971,972.406494140625
1615318275.4576805,5777568,903.00537109375
1615318276.6726863,5777966,850.4190673828125
1615318304.6342201,5787356,941.7072143554688
1615318310.2690558,5789242,1007.1255493164062
1615318315.6573102,5791058,997.31494140625
1615318324.8340628,5794082,960.1768188476562
1615318340.1553924,5799183,936.9429931640625
1615318372.054881,5809885,956.7089233398438
1615318376.6408067,5811433,283.9917297363281
1615318384.8661778,5814197,917.26123046875
1615318390.517644,5816113,687.4118041992188
1615318392.1528006,5816666,709.7455444335938
1615318424.0451603,5827368,929.4527587890625
1615318426.8901882,5828321,975.19873046875
